word,delta_freq,first_use
most,0.7344507735175861,1830
reserve,0.7346890560032033,1830
requires,0.7346890560032033,1830
followed,0.735630103284714,1830
steadily,0.7359186611178529,1830
titles,0.7359667761006002,1830
efforts,0.7364319315010212,1830
rising,0.7366389416494677,1830
defeated,0.7375561352461427,1830
short,0.7382741028671731,1830
deadly,0.7384891718101164,1830
wings,0.7398267417095193,1830
much,0.7406832814115915,1830
classes,0.7414934352452854,1830
unpleasant,0.7415767659032334,1830
gold,0.7425870718447564,1830
melted,0.7430305038006195,1830
deck,0.7434113918278988,1830
functions,0.7439750886813106,1830
taught,0.7442248431607669,1830
works,0.7444949674278918,1830
have,0.7449156046418454,1830
believe,0.7449747027870735,1830
shining,0.7457787021315535,1830
select,0.7457870779972094,1830
**,0.7459919645570986,1830
nothing,0.74623969048975,1830
task,0.7463772909850724,1830
force,0.7465001334697502,1830
matter,0.746571424013143,1830
twenty,0.7475501335699991,1830
belonged,0.7478298358666752,1830
heard,0.7480390543908861,1830
admired,0.7488053522757538,1830
ground,0.7488632679398081,1830
prayed,0.7489927367395488,1830
willing,0.7492014324180813,1830
vivid,0.7495770280631802,1830
woods,0.7496272808017898,1830
buried,0.7500825409861276,1830
c.,0.7501395983826697,1830
crowded,0.7503785142833538,1830
sing,0.7520315015311757,1830
burden,0.7527097309617724,1830
lightning,0.7527340503611768,1830
talent,0.7527511789747107,1830
lip,0.752957000098418,1830
ships,0.7533359863586143,1830
defeat,0.7544691459725202,1830
assigned,0.7546128270134596,1830
murdered,0.7547000419643799,1830
torture,0.7550970853366256,1830
or,0.7550993848328915,1830
incident,0.7553332112958552,1830
attention,0.7554391717068949,1830
perform,0.7560673031246081,1830
mechanical,0.7564576206255202,1830
due,0.7566437604670253,1830
now,0.7568996665181821,1830
either,0.7585697127079986,1830
producing,0.7587077366802311,1830
historian,0.7589476569089694,1830
mile,0.7590902809679306,1830
examples,0.7595554548217732,1830
commander,0.7599686794355716,1830
mystery,0.760169601298112,1830
wars,0.7605797000820346,1830
surveyed,0.7614050216760472,1830
him,0.7616514101013628,1830
question,0.7618732664495138,1830
and,0.7627050051843901,1830
army,0.7629089005386142,1830
nation,0.7633144558934974,1830
ship,0.7639060083028952,1830
castle,0.7644771301648322,1830
contributed,0.7648897128507657,1830
so,0.765050888961845,1830
sunny,0.7656986590163255,1830
sealed,0.7669758396302498,1830
blast,0.7672861813548812,1830
slender,0.7676233929964503,1830
retired,0.7677004223709146,1830
cry,0.7688377316788829,1830
stole,0.7689745452833529,1830
surprise,0.7692234417572558,1830
found,0.769306775391386,1830
soldiers,0.7699638616722312,1830
made,0.7700643972003364,1830
bushes,0.7704124688180379,1830
jury,0.7705647813353077,1830
the,0.7706408812314032,1830
described,0.7707155643168507,1830
allen,0.7714235088033634,1830
hid,0.7728068145573445,1830
horrible,0.7731617321219829,1830
arts,0.7731968961799227,1830
memory,0.7732562472294017,1830
p.,0.7735766827685592,1830
confirmed,0.77372626554606,1830
foot,0.7742324859296642,1830
wing,0.7745311956996893,1830
adequate,0.7749036148581154,1830
known,0.7749115535091029,1830
precise,0.7751106100137883,1830
whisper,0.775138228749447,1830
burning,0.77516175026878,1830
ruined,0.775406762721453,1830
waves,0.7755389869179042,1830
degrees,0.7757622237010202,1830
send,0.7759941550043049,1830
statue,0.7764121381959778,1830
assume,0.7766217804260276,1830
scholars,0.7768791206053673,1830
safety,0.7774786383858073,1830
elected,0.7775621574145307,1830
species,0.7776795946514254,1830
eighteen,0.7779060592975093,1830
frame,0.7780800874986945,1830
preacher,0.7791971896863849,1830
passionate,0.7795666141038917,1830
trials,0.7803335675676576,1830
wound,0.7804945383039282,1830
places,0.7805595385154444,1830
published,0.7805690157245652,1830
loud,0.7810008574476694,1830
settled,0.7812585911320106,1830
population,0.7828876165564336,1830
gathered,0.7828997501203891,1830
questioned,0.7829372925168465,1830
increasing,0.7832009669530332,1830
mason,0.7840555143117188,1830
feathers,0.7841605803772883,1830
st.,0.7841956523041169,1830
mount,0.7846658675520972,1830
faculty,0.7848073792034218,1830
luxury,0.7853733010059557,1830
particularly,0.7857271895397089,1830
light,0.7859438918374574,1830
payments,0.786081098344314,1830
furious,0.7861511465619532,1830
compare,0.7864277219189217,1830
genuine,0.7868103928064494,1830
seed,0.786896186630365,1830
inspiration,0.7869066252728523,1830
occasional,0.7878367749481158,1830
gross,0.7878792139038877,1830
papers,0.7880132616808552,1830
are,0.7881827922128497,1830
robe,0.7890190030017594,1830
congregation,0.7890804004807886,1830
nest,0.7890896960278679,1830
swift,0.7893635904034416,1830
fault,0.7911026799463062,1830
apply,0.7911287450736479,1830
fortunately,0.7914218016405162,1830
spy,0.7919698976576902,1830
rushing,0.7926427889922759,1830
unexpected,0.7927626206421831,1830
than,0.7932214543391356,1830
sides,0.7932918194146025,1830
flow,0.7934641804834595,1830
provided,0.7938338353544045,1830
voices,0.7939651048398253,1830
leave,0.7941075080849858,1830
resting,0.7943091902603322,1830
amused,0.7943825418034636,1830
springs,0.7944070969189717,1830
name,0.794983408256733,1830
goods,0.7950744578664802,1830
civil,0.7951928606152318,1830
aside,0.7952512619710349,1830
resistance,0.7956884684511758,1830
romantic,0.7960808812308682,1830
little,0.7961119799190466,1830
sweep,0.7982297311169938,1830
corruption,0.7992526397125757,1830
covered,0.7993283652388593,1830
promised,0.7995443657745205,1830
representing,0.7996665805542404,1830
brings,0.7997615152492012,1830
describe,0.8004904287609854,1830
removing,0.8006125064337608,1830
cattle,0.8007180724288075,1830
poured,0.8010580253480306,1830
maine,0.801648058575647,1830
several,0.8026701927400531,1830
cape,0.8027264082712041,1830
realm,0.802910182632072,1830
been,0.804366659362451,1830
element,0.8049636613600313,1830
sons,0.8049636613600313,1830
guide,0.8051651415330768,1830
old,0.8052285052410556,1830
upper,0.8052848759096564,1830
convince,0.8061028873209971,1830
explanation,0.8067102984389851,1830
neat,0.8073134914242096,1830
separate,0.8077295714834052,1830
officer,0.8083146117222821,1830
wonders,0.8084787865188088,1830
eager,0.8089345885126177,1830
rest,0.8090035425624138,1830
session,0.8092882524589131,1830
cloth,0.8108647107572196,1830
mines,0.8110967178275362,1830
style,0.8113760776922608,1830
iron,0.8125356425071697,1830
poem,0.813055888643545,1830
seem,0.81318147651623,1830
anchor,0.8142536349939431,1830
supposed,0.8147012173925405,1830
familiar,0.8152368178026189,1830
popular,0.815652281405563,1830
free,0.8160513150976347,1830
before,0.8170258880998541,1830
term,0.8171447003717847,1830
pressing,0.8172845337277871,1830
creatures,0.8178683157102989,1830
indicated,0.8179671615338114,1830
lies,0.8182094197745124,1830
while,0.8183973123414476,1830
fire,0.8189030537047998,1830
with,0.8192970209602274,1830
shadow,0.8194131497956112,1830
uncle,0.8195350362240458,1830
beyond,0.8195734489276965,1830
handsome,0.8196708595732021,1830
rocky,0.8198305914652567,1830
prize,0.8202200207319343,1830
russell,0.8204527580509241,1830
chapter,0.8212174790836203,1830
butter,0.8213128669981754,1830
cohen,0.8213225700405882,1870
invitation,0.8218555541730748,1830
guided,0.8220574842846653,1830
horizon,0.8223246115623296,1830
were,0.8223471887480566,1830
title,0.8231921391974115,1830
divide,0.8232285063420509,1830
attending,0.8237594666537846,1830
some,0.8248125894769672,1830
struggles,0.8248210123582354,1830
spiritual,0.8257772014081254,1830
utility,0.8267464798879419,1830
anne,0.8269805737821179,1830
from,0.8273281965137868,1830
whenever,0.8280059969212903,1830
fly,0.8283417268783368,1830
course,0.829439434666074,1830
seemed,0.8296927818023985,1830
except,0.8301662681264739,1830
statements,0.8306236600102331,1830
cure,0.8308268060824329,1830
permission,0.8313238327387596,1830
loss,0.8320723369163795,1830
easily,0.832567434331617,1830
julia,0.8328643192390295,1830
answer,0.8334350448808188,1830
animal,0.8338495420895252,1830
darkness,0.8345595315838912,1830
march,0.8353640239162702,1830
human,0.8358247082677606,1830
associates,0.8358993325978356,1830
other,0.8361866718078692,1830
ministry,0.836415232988262,1830
substantial,0.8367983824307672,1830
loving,0.8374028657745248,1830
similar,0.8382791014184808,1830
fashion,0.8396446354322323,1830
debt,0.8397869480823054,1830
atmosphere,0.8398562394230167,1830
stronger,0.8403635092639379,1830
consider,0.8405527369514186,1830
engagement,0.8410256298984037,1830
stand,0.8424153422637313,1830
curtain,0.843155876634949,1830
forget,0.8433120911488918,1830
cents,0.8444498306350071,1830
fairy,0.8445287069502169,1830
arrived,0.8449720986830767,1830
hold,0.8458705952443358,1830
counties,0.8458852374523367,1830
influenced,0.8459541037909716,1830
assuming,0.8460773967520759,1830
resort,0.8461950545739021,1830
aware,0.847180517352731,1830
cabin,0.8474258249416258,1830
blood,0.8479659217806993,1830
circle,0.8482880360910935,1830
exact,0.8484061446715252,1830
directions,0.8487897491251455,1830
acting,0.8487916021310751,1830
phrase,0.8492594472540524,1830
political,0.8496104627114215,1830
has,0.8499239615950078,1830
sorts,0.8500273379133836,1830
convinced,0.8501977558501419,1830
troops,0.8510148232037105,1830
breathe,0.8520278836526357,1830
increase,0.8521538760037154,1830
lecture,0.8523892415057571,1830
blind,0.8527210682791277,1830
ambassador,0.8528781650124142,1830
sun,0.8533413385479466,1830
recorded,0.85383920090229,1830
charming,0.8541832293142301,1830
egypt,0.8542078498027673,1830
t,0.8553386395242468,1830
fold,0.8555572555392141,1830
lodge,0.8555788006728213,1830
mass,0.8564753499713018,1830
sensation,0.8569261144589085,1830
steam,0.8580959009973355,1830
conflict,0.8588082894644504,1830
complete,0.8596065846742381,1830
place,0.8601281304393403,1830
stood,0.8602135908809037,1830
delicious,0.8619476960609009,1830
roots,0.8627206477039872,1830
leaves,0.8629130893622529,1830
purchased,0.8631411425689246,1830
internal,0.8651092678182918,1830
arms,0.8651371795022904,1830
ready,0.8652708936491582,1830
whereas,0.8658208078316635,1830
recover,0.8662751555858665,1830
reflect,0.8665820401184541,1830
revenue,0.8670452523518719,1830
agricultural,0.8672748019237814,1830
single,0.8676559589488794,1830
fill,0.867733034053067,1830
possible,0.8679612603158845,1830
quite,0.8680691708265474,1830
accounts,0.8680794094335721,1830
chorus,0.8686617662155519,1830
completed,0.8689486047329921,1830
upright,0.8691845525457252,1830
shown,0.8701983707771275,1830
admits,0.8704387089905972,1830
let,0.8705069276268916,1830
narrow,0.8708502873369749,1830
moses,0.8710684616085881,1830
names,0.8717023621321307,1830
cross,0.8735926004917798,1830
ordered,0.8736897832193219,1830
falls,0.8736907824745128,1830
practice,0.8738306089824391,1830
song,0.8741385302796889,1830
reform,0.8742595117676002,1830
repeat,0.8748968911183183,1830
life,0.8749735592749386,1830
rifle,0.8752567308801166,1830
we,0.8753758673427237,1830
in,0.8757941438289567,1830
listened,0.8760969495780134,1830
many,0.8761718738351457,1830
rose,0.8764435986096779,1830
mouths,0.8765307581448621,1830
tower,0.8766062130625917,1830
arnold,0.8766459244512798,1830
regular,0.8770667282355482,1830
examining,0.8771287709425996,1830
to,0.8774635842870102,1830
household,0.8782446669460287,1830
profits,0.8783494439056884,1830
cliff,0.8784555475376431,1830
describing,0.8791503872397881,1830
manual,0.8792821148974508,1830
dumb,0.8798706383847128,1830
apparently,0.8799881555547662,1830
torn,0.8803188154720875,1830
join,0.8805066297613994,1830
fires,0.8816268672038438,1830
if,0.8820510683723399,1830
my,0.8829414025286894,1830
d,0.8850047479211,1830
oak,0.885795315748543,1830
whatever,0.8863765245181332,1830
fourteen,0.8896709079630033,1830
winter,0.8903662294877837,1830
maintain,0.890384749990637,1830
opponents,0.8908876536240523,1830
but,0.8910028776597254,1830
essay,0.8911067259909818,1830
trusted,0.8912097679343205,1830
favored,0.8928721078569541,1830
thirty,0.8929911212587105,1830
thread,0.8932885982515137,1830
good,0.8933858866713085,1830
who,0.8933949074439171,1830
difference,0.8938716848038973,1830
vinegar,0.8940092670241226,1830
paid,0.8942507813240229,1830
port,0.8946509004693555,1830
refused,0.8955107548763455,1830
flashing,0.8957167943052751,1830
hand,0.8957551239599546,1830
hear,0.8967196530062446,1830
throughout,0.8970720348584568,1830
weapon,0.8972216820718363,1830
brother,0.8985289248169206,1830
that,0.8990209602625603,1830
wanting,0.8990949986053188,1830
notion,0.8993035963708382,1830
guard,0.8996437650349851,1830
consistent,0.9004212384039258,1830
spread,0.9008623624882913,1830
bring,0.9011541289551218,1830
a.,0.9011703199251114,1830
commercial,0.9015345706568338,1830
marks,0.902501040939868,1830
led,0.9026179830894644,1830
whip,0.9027296379613827,1830
gathering,0.9038340930779961,1830
upward,0.9039653857985357,1830
swept,0.9040411095903824,1830
decline,0.9041941078319288,1830
perfect,0.9042922909491796,1830
william,0.9043157939333546,1830
directors,0.9043918802067601,1830
bird,0.9047651228034065,1830
rescue,0.904827574235524,1830
pretend,0.9056985905404676,1830
sort,0.9060271241732968,1830
baltimore,0.9063276199487792,1830
discussion,0.9064115582497351,1830
b,0.9066572829919657,1830
giving,0.9070641664959275,1830
stirred,0.9081238495515003,1830
houses,0.9082437800378582,1830
flashed,0.9083905399582464,1830
violence,0.908808392600209,1830
corn,0.9094778248823966,1830
gifts,0.9097041559682976,1830
happily,0.9101687441996519,1830
darkened,0.9104896515468269,1830
dutch,0.9111456239182584,1830
remote,0.911495067144161,1830
gate,0.9118855116320569,1830
enjoyed,0.9121233940568071,1830
gave,0.9126577305399206,1830
meets,0.9131135410325526,1830
mist,0.9137892207284477,1830
visit,0.9140813230015551,1830
almost,0.9156137399390338,1830
represent,0.9167837668162672,1830
occur,0.917155114091163,1830
they,0.9173660086297811,1830
desert,0.9175237266176811,1830
flag,0.9183613200040041,1830
projected,0.9192572822674228,1830
paper,0.920219482986452,1830
thirteen,0.9202639012247295,1830
hill,0.9205666473590738,1830
echoed,0.9209072721782726,1830
accused,0.9209072721782726,1830
globe,0.9221614358109171,1830
floated,0.9223957396756979,1830
emma,0.9237523830429354,1830
more,0.924591295446258,1830
perception,0.924633055847934,1830
authorities,0.9250873465730475,1830
..,0.9266313800584904,1830
teaches,0.9268385014194256,1830
atlantic,0.9269326923240414,1830
lucius,0.9270440088476783,1830
inspired,0.9272696750427352,1830
drew,0.9283739535016814,1830
helen,0.9287785528876318,1830
me,0.9295945794768715,1830
alleged,0.9300399032641706,1830
laugh,0.9303804266805543,1830
sank,0.9306061376040574,1830
content,0.9307767970828037,1830
consumption,0.9308666656381012,1830
mental,0.9311857739401549,1830
race,0.9319735791634544,1830
rough,0.9320055453297778,1830
serve,0.9321894091185586,1830
essentially,0.932355397261208,1830
birth,0.9325811081847114,1830
parish,0.9348284885006275,1830
twenty-five,0.9360251207121661,1830
threatening,0.9362230264114214,1830
exchange,0.9371794603091597,1830
private,0.9372768218189265,1830
never,0.9374386969256321,1830
kinds,0.9377638597919801,1830
insects,0.9379009225572807,1830
pennsylvania,0.9392331681859133,1830
birds,0.9392914152040951,1830
stealing,0.9404019916841001,1830
reach,0.9404481260047282,1830
son,0.9412307081902448,1830
waving,0.9413708124172913,1830
it,0.9416514955788251,1830
dangerous,0.941841073340189,1830
promote,0.9420122690671208,1830
glancing,0.9421306718158725,1830
advocates,0.9424287201144537,1830
bible,0.9427480575772196,1830
francis,0.9430059528952509,1830
lawrence,0.9430337136757535,1830
deeper,0.9431591771574303,1830
lessons,0.9432709621402604,1830
an,0.943536503312766,1830
tops,0.9436831272740175,1830
magnitude,0.9446002148612612,1830
trunk,0.9446002148612616,1830
thing,0.9448211739757498,1830
excuse,0.9448740120249893,1830
expected,0.9450939474520292,1830
directly,0.9459515742530513,1830
statement,0.9472241043469871,1830
glances,0.9474199169951755,1830
kate,0.9474833319829262,1830
number,0.9482976970017523,1830
medium,0.9484967693071296,1830
worn,0.9486227414737397,1830
voice,0.9490222512514385,1830
previous,0.9490328048662737,1830
limited,0.9496623810716647,1830
sunset,0.950709569484742,1830
mistake,0.951028290141171,1830
arthur,0.9515796287074234,1830
margin,0.9521570165801515,1830
approved,0.952869442331427,1830
successfully,0.9534775149715582,1830
sturdy,0.9541290766778443,1830
gorgeous,0.9541657866573249,1830
suspicious,0.9546898672483616,1830
evidence,0.9549765051002675,1830
crush,0.9555357063706329,1830
age,0.9571993921484981,1830
frightened,0.9578352913180747,1830
dish,0.9581209630347653,1830
contracts,0.9582900730476563,1830
fine,0.959405207191517,1830
daughter,0.959662462609639,1830
gardens,0.9599595679484362,1830
UNK,0.9603024978194127,1830
long,0.9604820562059918,1830
reflected,0.9608149091682608,1830
northern,0.9611620127161172,1830
caused,0.9615578551641384,1830
alice,0.961567127183467,1830
towers,0.9616131757203217,1830
characteristics,0.9619834827041944,1830
shortly,0.9632059766691347,1830
sends,0.9633671065472467,1830
powerful,0.9634227400387041,1830
barrier,0.963693197927606,1830
london,0.9655431859858611,1830
startled,0.9659435306780372,1830
enjoy,0.9663531051138908,1830
distribution,0.9665752893042142,1830
deliberately,0.9666961263200043,1830
appropriate,0.9671294728593891,1830
stir,0.9672871195850034,1830
once,0.9672965586967249,1830
although,0.9675837361074753,1830
hurry,0.9678729737781331,1830
loans,0.968017439618291,1830
theme,0.9681261070049758,1830
victory,0.9683201758122217,1830
extremely,0.9684537556405862,1830
mad,0.969036026687302,1830
intense,0.9697895539242285,1830
met,0.9700901573378125,1830
protected,0.9707619364983501,1830
repeatedly,0.970980941582612,1830
pope,0.9717061340703238,1830
relief,0.9717151040242054,1830
charged,0.971888665512809,1830
walter,0.9728829815284525,1830
nonsense,0.9739594107285707,1830
grand,0.9740158588617717,1830
former,0.974163265530203,1830
dr.,0.9743132389091823,1830
worth,0.9745946292668083,1830
address,0.9745984277453402,1830
teach,0.9747458889528019,1830
filled,0.974930790514834,1830
bringing,0.974993601404251,1830
flames,0.9751807973567698,1830
b.,0.9764854541814729,1830
describes,0.9767804277610871,1830
shake,0.9777671520265369,1830
raise,0.9778386437246628,1830
puzzled,0.9779635778585685,1830
resigned,0.9783214268326523,1830
corpse,0.9785596641215442,1830
drowned,0.9795854080042711,1830
morning,0.9802022753895423,1830
efficient,0.9804298781835851,1830
smiles,0.9808098897642762,1830
cold,0.981139957936492,1830
urgent,0.9818117384770081,1830
crime,0.9822360508729884,1830
fall,0.9828856957494815,1830
miles,0.9837829215420691,1830
remains,0.9844100493529205,1830
vanished,0.9853476751101784,1830
page,0.9856486058874695,1830
cambridge,0.9865824466328731,1830
father,0.9868180611988739,1830
would,0.987498207918455,1830
votes,0.9874990892479736,1830
wine,0.9876906070654231,1830
heads,0.9877674289812653,1830
few,0.9878618547047986,1830
leading,0.9886425251547237,1830
prison,0.9888871092078724,1830
ten,0.9889124177440859,1830
theory,0.9889612254621986,1830
yesterday,0.9890284453060071,1830
weeds,0.9891423388140688,1830
floating,0.9892152306592286,1830
criticism,0.9892432923085385,1830
lesson,0.9894081737713467,1830
construction,0.9894345004217052,1830
say,0.9906638616364404,1830
throws,0.9907391032439236,1830
point,0.9909068227165214,1830
afterward,0.9928864878254152,1830
bread,0.9929585876357285,1830
harvest,0.9930412515208131,1830
pillow,0.9939910757690399,1830
hint,0.9943160156434331,1830
there,0.9967112021995993,1830
demands,0.9970487690383303,1830
pouring,0.9973960517861667,1830
nearly,0.9974720357613811,1830
where,0.9980519373543275,1830
oh,0.99811900420893,1830
sweeping,0.9996223822589037,1830
contribute,0.9996223822589037,1830
mary,0.9998091067501657,1830
whispering,0.999966044009729,1830
kadidi,1.0,2000
skram,1.0,2000
kumako,1.0,2000
hellboy,1.0,2000
saint,1.0000543568282407,1830
better,1.0013257750040072,1830
patience,1.002217208809887,1830
simple,1.0024748681769278,1830
reverse,1.0031595428230653,1830
lamb,1.0032305730250635,1830
urge,1.0032305730250637,1830
gravity,1.0038692479505955,1830
became,1.003904208654277,1830
hung,1.0039897134650047,1830
journal,1.004231028141958,1830
bent,1.0045016919012437,1830
mountain,1.0046445696043802,1830
wheat,1.0053639713728044,1830
spring,1.0055292970761183,1830
muttered,1.0057800178069167,1830
longer,1.0059588612967507,1830
stirring,1.0066575865527527,1830
here,1.0067682767430703,1830
grain,1.0073055908265194,1830
below,1.007659709368963,1830
inn,1.0078692120381971,1830
fifteen,1.0084746120082126,1830
one,1.0088977392399194,1830
education,1.009053547187194,1830
effort,1.00954919695499,1830
forever,1.0095621945499655,1830
grove,1.0101150877604579,1830
climate,1.0105087609264396,1830
dollar,1.0106454331361137,1830
impressed,1.0107222299015495,1830
beds,1.0109321410604077,1830
contrast,1.0110890649364472,1830
attacked,1.0118249277613738,1830
fundamental,1.0119841471795095,1830
comprehensive,1.012679509626037,1830
forward,1.0129803650954858,1830
franklin,1.013258656404418,1830
position,1.0135212975887329,1830
forehead,1.0139568258289822,1830
swiftly,1.0141791584267994,1830
jefferson,1.0153567852628542,1830
silently,1.0162376808205382,1830
regularly,1.0163198608044313,1830
historical,1.0163694349647554,1830
visits,1.0170195646672915,1830
text,1.0171564632491554,1830
draws,1.0172617698505892,1830
advice,1.0179682016352076,1830
against,1.0181273644013877,1830
stands,1.018147445520857,1830
offered,1.0188497817961777,1830
crossing,1.0190036564427989,1830
experiments,1.019246670864932,1830
often,1.0192673753574153,1830
ideas,1.0222106108931055,1830
tent,1.0227453591490134,1830
guidance,1.0231225372489052,1830
collect,1.0232456626144162,1830
read,1.0239762456521615,1830
repair,1.0251945451200664,1830
terrible,1.0256349367701159,1830
parlor,1.026739363979632,1830
breaking,1.0269812968182708,1830
intelligence,1.0284047896001314,1830
remove,1.0285646784044844,1830
wonder,1.0289845007222007,1830
science,1.0290561092111756,1830
weighed,1.0295508382112004,1830
loyalty,1.0295711017688725,1830
column,1.0298423985018814,1830
system,1.0301096497574338,1830
passes,1.030258486026394,1830
settle,1.0303511563522125,1830
inmates,1.0304014010444926,1830
each,1.030519136343264,1830
child,1.031040895890279,1830
cane,1.031563409245314,1830
turning,1.0316338755052812,1830
church,1.0317693545650852,1830
prompted,1.0319620844438055,1830
bells,1.0321485274581588,1830
allow,1.0325359705990964,1830
paths,1.0325575537088496,1830
dreams,1.0328444204782894,1830
stake,1.0330366987453738,1830
affect,1.0331138366459904,1830
sage,1.033812457375936,1830
display,1.0344539694345702,1830
pipe,1.0352203980755936,1830
surface,1.0364580318987338,1830
remaining,1.0369688705580267,1830
abuse,1.0372080790633456,1830
already,1.0373296585464387,1830
declined,1.0380988111923124,1830
can,1.0381155292997617,1830
awake,1.038248259085329,1830
pieces,1.0385179859370193,1830
covering,1.038550743243363,1830
roof,1.038755526600658,1830
supplies,1.038850325188529,1830
wives,1.0394489607156432,1830
flight,1.0407221577905574,1830
sometimes,1.041187089498678,1830
hearing,1.0414302010441718,1830
confident,1.041482288180365,1830
glow,1.0421543025617692,1830
leaving,1.0424287958052536,1830
polished,1.0428502989378803,1830
copper,1.0430876016045478,1830
source,1.0436585377233623,1830
quiet,1.043696146621742,1830
apples,1.0437913945910797,1830
reasons,1.0450878057684119,1830
secretary,1.0452350945860807,1830
self,1.0454818606150849,1830
enjoying,1.0457392277655986,1830
enters,1.0462224411238747,1830
encouraged,1.0463263918463201,1830
properties,1.047236333971417,1830
broke,1.0478852210537037,1830
pressed,1.0480494115590158,1830
low,1.048161993807968,1830
voted,1.0482133392045703,1830
murder,1.0488319627080214,1830
according,1.0496939636611347,1830
tragedy,1.0506766791191442,1830
sixteen,1.050899225706982,1830
rear,1.0512350835611548,1830
channels,1.0518143320754718,1830
rely,1.0523340302163529,1830
female,1.0523924315721558,1830
agnes,1.0524132236778871,1830
day,1.052834835840307,1830
hat,1.0540046576571327,1830
bell,1.0540825043954356,1830
care,1.0545877513033672,1830
believed,1.0546163552011387,1830
angle,1.0551082830084713,1830
foundation,1.056744532607347,1830
exhibition,1.0570209446581296,1830
higher,1.0576487546318059,1830
southern,1.058373064924901,1830
essence,1.058450334919869,1830
anticipation,1.0585957639053456,1830
centuries,1.058763553712592,1830
thought,1.0588253753795702,1830
heavy,1.058977388164617,1830
countries,1.06002887780505,1830
walls,1.0600876690426844,1830
touched,1.0602094178648636,1830
ridiculous,1.0602323101287607,1830
canada,1.0605592018110757,1830
board,1.061744184159468,1830
finding,1.0618609311888663,1830
side,1.0621343889407209,1830
physicians,1.0634056027097911,1830
equivalent,1.0635498715474943,1830
acceptable,1.065030996512673,1830
passengers,1.0661534208046486,1830
streets,1.066672795905254,1830
sense,1.0670210586800075,1830
golden,1.067265200509442,1830
election,1.067634847856678,1830
snatched,1.0677480947246554,1830
),1.0680158270708946,1830
write,1.068038268134585,1830
hears,1.0680405082792834,1830
commission,1.0685242116432028,1830
knelt,1.0690385665196307,1830
stones,1.0691277924824079,1830
again,1.0712678464319447,1830
combined,1.0715708670485746,1830
finds,1.0718205284433249,1830
dealt,1.0722488925452156,1830
when,1.0725632927976927,1830
childhood,1.0728888941798844,1830
rent,1.0728950689023051,1830
battery,1.073032700215205,1830
horn,1.073981820048319,1830
buffalo,1.074482744404685,1830
mixed,1.0747555249947849,1830
saw,1.0750569747646392,1830
warmth,1.0753176183319613,1830
intent,1.0755847779886896,1830
determine,1.0760708880407819,1830
for,1.0767820527970258,1830
inevitable,1.0777686243569928,1830
only,1.0785809364992727,1830
harsh,1.079056822021693,1830
arrive,1.0791820514936683,1830
sheep,1.0798966648501231,1830
suddenly,1.0805850497730907,1830
bishop,1.081042468118999,1830
loudly,1.0819966097501719,1830
roll,1.0824244454993812,1830
copy,1.0827630513883275,1830
take,1.082841330371309,1830
tracy,1.0835261497696094,1830
flesh,1.0838181528642297,1830
load,1.0838181528642297,1830
fisher,1.0839179634458218,1830
philip,1.0840411989598284,1830
saving,1.0842997102392102,1830
estate,1.0844316587047282,1830
invasion,1.0845012315320013,1830
republican,1.0846887176154778,1830
safe,1.0855405643802432,1830
successful,1.0857794013498667,1830
too,1.086173489530588,1830
wheels,1.0864019019621836,1830
slept,1.0865119842300892,1830
stretched,1.08741200819737,1830
expect,1.0880711675558754,1830
different,1.0909930520698519,1830
another,1.0914833242099256,1830
step,1.092504144366234,1830
come,1.092740160451771,1830
carolina,1.0927579506324197,1830
begun,1.0928996119571974,1830
arriving,1.093098176566928,1830
at,1.0939505536838268,1830
crept,1.0942177429834938,1830
daily,1.0944169372039079,1830
ends,1.0944333523909786,1830
vegetable,1.09458021676999,1830
copies,1.0949236899144514,1830
topic,1.095967344092852,1830
cities,1.0961364143245116,1830
lying,1.096143671741488,1830
sick,1.0966285146554626,1830
loved,1.0966578104239775,1830
yourself,1.0970931586815962,1830
madison,1.0972421336395664,1830
he,1.097487295052388,1830
interpretation,1.0976546426114082,1830
feet,1.0979827223823488,1830
bands,1.0984203591392154,1830
lead,1.0985789332712477,1830
ma'am,1.0989581414447915,1830
your,1.09927862902207,1830
marry,1.0994159270356723,1830
fit,1.099579166223057,1830
western,1.100073168480527,1830
obvious,1.1001688909692637,1830
after,1.1013887815177705,1830
service,1.1015502359414697,1830
least,1.1016585300340282,1830
had,1.1020988942518934,1830
called,1.1034627009722835,1830
oliver,1.1036423921566367,1830
brooks,1.1037160780261859,1830
roses,1.104378336311198,1830
samuel,1.104586557558484,1830
abandoned,1.1049854596762463,1830
sailing,1.1054774389548199,1830
grew,1.10572068521523,1830
waste,1.1066253906048247,1830
moon,1.1073318223894435,1830
hands,1.1073800835705156,1830
island,1.10784856972466,1830
pavement,1.1079905222967226,1830
beard,1.108435438849646,1830
fur,1.108516134498951,1830
approach,1.1087396707228867,1830
bodies,1.108815329137142,1830
dialogue,1.108964612835024,1830
beef,1.1096999045891862,1830
noise,1.1105822424979281,1830
suspected,1.1120520711321213,1830
vice,1.1126504778776836,1830
body,1.113050974018706,1830
dreamed,1.1131042410130723,1830
between,1.1134096600144776,1830
struggling,1.1134223809215718,1830
seeing,1.1147876797328893,1830
dense,1.1148479280048607,1830
j.,1.1151126639028839,1830
plates,1.1152735634592794,1830
material,1.1161671169712444,1830
bolt,1.1169483242394562,1830
pine,1.1173488543565333,1830
resident,1.11804077572778,1830
